timestamp,elapsed_sec,seq,payload_size_bytes,format,dt_since_previous_sec
1778636094.6932654,341.47082352638245,6737,13460,jpeg,0.04533219337463379
1778636094.7472456,341.52480363845825,6738,14003,jpeg,0.053980112075805664
1778636094.7959788,341.57353687286377,6739,13335,jpeg,0.04873323440551758
1778636094.8412821,341.61884021759033,6740,13121,jpeg,0.0453033447265625
1778636094.898085,341.6756432056427,6741,13263,jpeg,0.056802988052368164
1778636094.9469044,341.7244625091553,6742,13668,jpeg,0.04881930351257324
1778636094.9929392,341.7704973220825,6743,13535,jpeg,0.046034812927246094
1778636095.042917,341.82047510147095,6744,13261,jpeg,0.049977779388427734
1778636095.3359592,342.1135172843933,6745,13622,jpeg,0.2930421829223633
1778636095.3416898,342.1192479133606,6746,13529,jpeg,0.005730628967285156
1778636095.3475983,342.1251564025879,6747,14353,jpeg,0.005908489227294922
1778636095.3519518,342.1295099258423,6748,14487,jpeg,0.004353523254394531
1778636095.3947787,342.1723368167877,6749,13516,jpeg,0.04282689094543457
1778636095.4403381,342.21789622306824,6750,13506,jpeg,0.04555940628051758
1778636095.4927604,342.2703185081482,6751,13668,jpeg,0.052422285079956055
1778636095.5454178,342.32297587394714,6752,13728,jpeg,0.052657365798950195
1778636095.5991735,342.37673163414,6753,13681,jpeg,0.053755760192871094
1778636095.642816,342.42037415504456,6754,13631,jpeg,0.043642520904541016
1778636095.6965218,342.4740798473358,6755,14389,jpeg,0.053705692291259766
1778636095.7439399,342.521497964859,6756,14251,jpeg,0.04741811752319336
1778636095.7945426,342.57210063934326,6757,14147,jpeg,0.05060267448425293
1778636095.8465998,342.6241579055786,6758,14643,jpeg,0.05205726623535156
1778636095.8962965,342.6738545894623,6759,13918,jpeg,0.04969668388366699
1778636095.9505413,342.7280993461609,6760,13759,jpeg,0.0542447566986084
1778636095.995412,342.77297019958496,6761,14082,jpeg,0.044870853424072266
1778636096.0403595,342.8179175853729,6762,13704,jpeg,0.04494738578796387
1778636096.0908914,342.8684494495392,6763,13774,jpeg,0.050531864166259766
1778636096.1485212,342.9260792732239,6764,13609,jpeg,0.05762982368469238
1778636096.1905324,342.9680905342102,6765,13918,jpeg,0.042011260986328125
1778636096.2453265,343.02288460731506,6766,14279,jpeg,0.0547940731048584
1778636096.2972512,343.07480931282043,6767,13478,jpeg,0.051924705505371094
1778636096.3427885,343.1203465461731,6768,13448,jpeg,0.04553723335266113
1778636096.391656,343.16921401023865,6769,13502,jpeg,0.04886746406555176
1778636096.448833,343.2263910770416,6770,13707,jpeg,0.057177066802978516
1778636096.4935658,343.2711238861084,6771,13601,jpeg,0.04473280906677246
1778636096.5471737,343.3247318267822,6772,13394,jpeg,0.053607940673828125
1778636096.5986903,343.3762483596802,6773,13449,jpeg,0.05151653289794922
1778636096.6506374,343.428195476532,6774,13721,jpeg,0.05194711685180664
1778636096.6944733,343.4720313549042,6775,13720,jpeg,0.04383587837219238
1778636096.7487144,343.5262725353241,6776,13617,jpeg,0.054241180419921875
1778636096.7957375,343.5732955932617,6777,13494,jpeg,0.04702305793762207
1778636096.8455598,343.6231179237366,6778,13690,jpeg,0.049822330474853516
1778636096.894015,343.67157316207886,6779,13688,jpeg,0.048455238342285156
1778636096.940942,343.7185001373291,6780,13450,jpeg,0.04692697525024414
1778636096.9907215,343.7682795524597,6781,13156,jpeg,0.049779415130615234
1778636097.0443912,343.82194924354553,6782,13023,jpeg,0.05366969108581543
1778636097.0916367,343.86919474601746,6783,12258,jpeg,0.04724550247192383
1778636097.1402094,343.91776752471924,6784,11705,jpeg,0.04857277870178223
1778636097.1931803,343.9707384109497,6785,11601,jpeg,0.05297088623046875
1778636097.2426841,344.0202422142029,6786,12386,jpeg,0.04950380325317383
1778636097.2898052,344.0673632621765,6787,13104,jpeg,0.04712104797363281
1778636097.3481884,344.12574648857117,6788,13713,jpeg,0.05838322639465332
1778636097.3903725,344.16793060302734,6789,13676,jpeg,0.04218411445617676
1778636097.44503,344.2225880622864,6790,14198,jpeg,0.0546574592590332
1778636097.4984462,344.2760043144226,6791,13616,jpeg,0.05341625213623047
1778636097.5411804,344.31873846054077,6792,13497,jpeg,0.04273414611816406
1778636097.6019351,344.37949323654175,6793,13062,jpeg,0.06075477600097656
1778636097.6437926,344.42135071754456,6794,13714,jpeg,0.04185748100280762
1778636097.6909108,344.46846890449524,6795,13666,jpeg,0.047118186950683594
1778636097.7409399,344.5184979438782,6796,13727,jpeg,0.05002903938293457
1778636097.7941034,344.57166147232056,6797,13635,jpeg,0.05316352844238281
1778636097.8437407,344.621298789978,6798,15012,jpeg,0.0496373176574707
1778636097.8915064,344.66906452178955,6799,14470,jpeg,0.04776573181152344
1778636097.955772,344.7333300113678,6800,14754,jpeg,0.06426548957824707
1778636097.9896548,344.7672128677368,6801,13596,jpeg,0.033882856369018555
1778636098.0431232,344.82068133354187,6802,13454,jpeg,0.05346846580505371
1778636098.0909586,344.8685166835785,6803,13824,jpeg,0.047835350036621094
1778636098.141114,344.91867208480835,6804,14025,jpeg,0.0501554012298584
1778636098.1935909,344.9711489677429,6805,14020,jpeg,0.05247688293457031
1778636098.2498424,345.0274004936218,6806,14154,jpeg,0.05625152587890625
1778636098.2938795,345.0714375972748,6807,14423,jpeg,0.0440371036529541
1778636098.3429544,345.12051248550415,6808,14286,jpeg,0.04907488822937012
1778636098.397221,345.17477917671204,6809,14264,jpeg,0.05426669120788574
1778636098.4439065,345.22146463394165,6810,13955,jpeg,0.04668545722961426
